word,regional
served,"[0.9303864494190279, 0.06961355058097203]"
side,"[0.9303864494190279, 0.06961355058097203]"
small,"[0.9303864494190279, 0.06961355058097203]"
monday,"[0.9303864494190279, 0.06961355058097203]"
vegetarian,"[0.9303864494190279, 0.06961355058097203]"
bbq,"[0.9303864494190279, 0.06961355058097203]"
vegetable,"[0.9303864494190279, 0.06961355058097203]"
kebab,"[0.9303864494190279, 0.06961355058097203]"
butter,"[0.9303864494190279, 0.06961355058097203]"
sweet,"[0.9303864494190279, 0.06961355058097203]"
baked,"[0.9303864494190279, 0.06961355058097203]"
sausag,"[0.9303864494190279, 0.06961355058097203]"
try,"[0.9303864494190279, 0.06961355058097203]"
mozzarella,"[0.9303864494190279, 0.06961355058097203]"
cookie,"[0.9303864494190279, 0.06961355058097203]"
milkshake,"[0.9303864494190279, 0.06961355058097203]"
brownie,"[0.9303864494190279, 0.06961355058097203]"
chef,"[0.9303864494190279, 0.06961355058097203]"
creamy,"[0.9303864494190279, 0.06961355058097203]"
triple,"[0.9303864494190279, 0.06961355058097203]"
cube,"[0.9303864494190279, 0.06961355058097203]"
meal,"[0.9345252379500422, 0.0654747620499578]"
large,"[0.9345252379500422, 0.0654747620499578]"
sausage,"[0.9345252379500422, 0.0654747620499578]"
extra,"[0.9345252379500422, 0.0654747620499578]"
our,"[0.9345252379500422, 0.0654747620499578]"
garlic,"[0.9345252379500422, 0.0654747620499578]"
about,"[0.9345252379500422, 0.0654747620499578]"
quarter,"[0.9345252379500422, 0.0654747620499578]"
you,"[0.9345252379500422, 0.0654747620499578]"
prawn,"[0.9345252379500422, 0.0654747620499578]"
sunday,"[0.9345252379500422, 0.0654747620499578]"
wrap,"[0.9345252379500422, 0.0654747620499578]"
dish,"[0.9345252379500422, 0.0654747620499578]"
made,"[0.9345252379500422, 0.0654747620499578]"
bacon,"[0.9345252379500422, 0.0654747620499578]"
slice,"[0.9345252379500422, 0.0654747620499578]"
gherkin,"[0.9345252379500422, 0.0654747620499578]"
ltr,"[0.9345252379500422, 0.0654747620499578]"
stick,"[0.9345252379500422, 0.0654747620499578]"
dough,"[0.9345252379500422, 0.0654747620499578]"
farmhouse,"[0.9345252379500422, 0.0654747620499578]"
caramel,"[0.9345252379500422, 0.0654747620499578]"
breakfast,"[0.9345252379500422, 0.0654747620499578]"
drink,"[0.9384342426489583, 0.06156575735104172]"
ring,"[0.9384342426489583, 0.06156575735104172]"
hot,"[0.9384342426489583, 0.06156575735104172]"
pineapple,"[0.9384342426489583, 0.06156575735104172]"
fritter,"[0.9384342426489583, 0.06156575735104172]"
half,"[0.9384342426489583, 0.06156575735104172]"
batter,"[0.9384342426489583, 0.06156575735104172]"
red,"[0.9384342426489583, 0.06156575735104172]"
breaded,"[0.9384342426489583, 0.06156575735104172]"
below,"[0.9384342426489583, 0.06156575735104172]"
vary,"[0.9384342426489583, 0.06156575735104172]"
marinated,"[0.9384342426489583, 0.06156575735104172]"
get,"[0.9384342426489583, 0.06156575735104172]"
lilt,"[0.9384342426489583, 0.06156575735104172]"
lunch,"[0.9384342426489583, 0.06156575735104172]"
address,"[0.9384342426489583, 0.06156575735104172]"
know,"[0.9384342426489583, 0.06156575735104172]"
choc,"[0.9384342426489583, 0.06156575735104172]"
look,"[0.9384342426489583, 0.06156575735104172]"
categori,"[0.9384342426489583, 0.06156575735104172]"
nugget,"[0.9421243233141665, 0.05787567668583354]"
chicken,"[0.9421243233141665, 0.05787567668583354]"
chilli,"[0.9421243233141665, 0.05787567668583354]"
home,"[0.9421243233141665, 0.05787567668583354]"
don,"[0.9421243233141665, 0.05787567668583354]"
cheeseburger,"[0.9421243233141665, 0.05787567668583354]"
cola,"[0.9421243233141665, 0.05787567668583354]"
option,"[0.9421243233141665, 0.05787567668583354]"
note,"[0.9421243233141665, 0.05787567668583354]"
size,"[0.9421243233141665, 0.05787567668583354]"
off,"[0.9421243233141665, 0.05787567668583354]"
burger,"[0.9456060505240949, 0.0543939494759051]"
cheese,"[0.9456060505240949, 0.0543939494759051]"
scampi,"[0.9456060505240949, 0.0543939494759051]"
roll,"[0.9456060505240949, 0.0543939494759051]"
soft,"[0.9456060505240949, 0.0543939494759051]"
coca,"[0.9456060505240949, 0.0543939494759051]"
juice,"[0.9456060505240949, 0.0543939494759051]"
sprite,"[0.9456060505240949, 0.0543939494759051]"
deep,"[0.9456060505240949, 0.0543939494759051]"
mussel,"[0.9456060505240949, 0.0543939494759051]"
cheesecake,"[0.9456060505240949, 0.0543939494759051]"
mar,"[0.9456060505240949, 0.0543939494759051]"
powered,"[0.9456060505240949, 0.0543939494759051]"
phone,"[0.9456060505240949, 0.0543939494759051]"
back,"[0.9456060505240949, 0.0543939494759051]"
steak,"[0.9488896844660805, 0.051110315533919544]"
sauce,"[0.9488896844660805, 0.051110315533919544]"
cream,"[0.9488896844660805, 0.051110315533919544]"
pickled,"[0.9488896844660805, 0.051110315533919544]"
ice,"[0.9488896844660805, 0.051110315533919544]"
fruit,"[0.9488896844660805, 0.051110315533919544]"
set,"[0.9488896844660805, 0.051110315533919544]"
take,"[0.9488896844660805, 0.051110315533919544]"
includes,"[0.9488896844660805, 0.051110315533919544]"
twist,"[0.9488896844660805, 0.051110315533919544]"
simply,"[0.9488896844660805, 0.051110315533919544]"
mayo,"[0.9519851584416466, 0.04801484155835341]"
takeaway,"[0.9519851584416466, 0.04801484155835341]"
coleslaw,"[0.9519851584416466, 0.04801484155835341]"
road,"[0.9519851584416466, 0.04801484155835341]"
cheesy,"[0.9519851584416466, 0.04801484155835341]"
homemade,"[0.9519851584416466, 0.04801484155835341]"
wedg,"[0.9519851584416466, 0.04801484155835341]"
topping,"[0.9519851584416466, 0.04801484155835341]"
southern,"[0.9519851584416466, 0.04801484155835341]"
whole,"[0.9519851584416466, 0.04801484155835341]"
out,"[0.9519851584416466, 0.04801484155835341]"
oasis,"[0.9519851584416466, 0.04801484155835341]"
beer,"[0.9519851584416466, 0.04801484155835341]"
oliv,"[0.9549020665694552, 0.04509793343054477]"
copyright,"[0.9549020665694552, 0.04509793343054477]"
original,"[0.9549020665694552, 0.04509793343054477]"
standard,"[0.9549020665694552, 0.04509793343054477]"
blackcurrant,"[0.9549020665694552, 0.04509793343054477]"
coated,"[0.9549020665694552, 0.04509793343054477]"
range,"[0.9549020665694552, 0.04509793343054477]"
senior,"[0.9549020665694552, 0.04509793343054477]"
menus,"[0.9549020665694552, 0.04509793343054477]"
link,"[0.9549020665694552, 0.04509793343054477]"
fried,"[0.9576496552286745, 0.04235034477132549]"
egg,"[0.9576496552286745, 0.04235034477132549]"
breast,"[0.9576496552286745, 0.04235034477132549]"
double,"[0.9576496552286745, 0.04235034477132549]"
brown,"[0.9576496552286745, 0.04235034477132549]"
vanilla,"[0.9576496552286745, 0.04235034477132549]"
good,"[0.9576496552286745, 0.04235034477132549]"
crisp,"[0.9576496552286745, 0.04235034477132549]"
used,"[0.9576496552286745, 0.04235034477132549]"
ball,"[0.9576496552286745, 0.04235034477132549]"
fishcak,"[0.9576496552286745, 0.04235034477132549]"
yazoo,"[0.9576496552286745, 0.04235034477132549]"
delicious,"[0.9602368178104251, 0.03976318218957483]"
buttered,"[0.9602368178104251, 0.03976318218957483]"
doner,"[0.9602368178104251, 0.03976318218957483]"
anchovi,"[0.9602368178104251, 0.03976318218957483]"
black,"[0.9626720923722171, 0.03732790762778296]"
ketchup,"[0.9626720923722171, 0.03732790762778296]"
white,"[0.9626720923722171, 0.03732790762778296]"
milk,"[0.9626720923722171, 0.03732790762778296]"
wine,"[0.9626720923722171, 0.03732790762778296]"
lovely,"[0.9626720923722171, 0.03732790762778296]"
olive,"[0.9626720923722171, 0.03732790762778296]"
rose,"[0.9626720923722171, 0.03732790762778296]"
corned,"[0.9626720923722171, 0.03732790762778296]"
cockl,"[0.9649636618189181, 0.035036338181081865]"
here,"[0.9649636618189181, 0.035036338181081865]"
season,"[0.9649636618189181, 0.035036338181081865]"
lasagne,"[0.9649636618189181, 0.035036338181081865]"
dry,"[0.9649636618189181, 0.035036338181081865]"
king,"[0.9671193562630241, 0.03288064373697583]"
lettuce,"[0.9671193562630241, 0.03288064373697583]"
super,"[0.9671193562630241, 0.03288064373697583]"
sun,"[0.9671193562630241, 0.03288064373697583]"
than,"[0.9671193562630241, 0.03288064373697583]"
area,"[0.9671193562630241, 0.03288064373697583]"
summer,"[0.9671193562630241, 0.03288064373697583]"
indian,"[0.9671193562630241, 0.03288064373697583]"
london,"[0.9671193562630241, 0.03288064373697583]"
lemon,"[0.9691466572461876, 0.03085334275381237]"
banana,"[0.9710527035326132, 0.028947296467386797]"
daily,"[0.9710527035326132, 0.028947296467386797]"
pastie,"[0.9710527035326132, 0.028947296467386797]"
leg,"[0.9728442982126431, 0.027155701787356885]"
italian,"[0.9728442982126431, 0.027155701787356885]"
most,"[0.9745279168813522, 0.025472083118647827]"
scoop,"[0.9745279168813522, 0.025472083118647827]"
vodka,"[0.9745279168813522, 0.025472083118647827]"
puddings,"[0.9745279168813522, 0.025472083118647827]"
them,"[0.9745279168813522, 0.025472083118647827]"
street,"[0.9761097166820392, 0.023890283317960805]"
favourit,"[0.9761097166820392, 0.023890283317960805]"
old,"[0.9761097166820392, 0.023890283317960805]"
toffee,"[0.9761097166820392, 0.023890283317960805]"
stuffed,"[0.9761097166820392, 0.023890283317960805]"
zero,"[0.9761097166820392, 0.023890283317960805]"
serve,"[0.9761097166820392, 0.023890283317960805]"
favourite,"[0.9761097166820392, 0.023890283317960805]"
glass,"[0.9761097166820392, 0.023890283317960805]"
comes,"[0.9775955460280057, 0.022404453971994365]"
sandwich,"[0.9775955460280057, 0.022404453971994365]"
ribena,"[0.9789909548378734, 0.02100904516212668]"
first,"[0.9789909548378734, 0.02100904516212668]"
tub,"[0.9815312819191276, 0.018468718080872373]"
online,"[0.9826859040985959, 0.017314095901404144]"
goujon,"[0.9826859040985959, 0.017314095901404144]"
list,"[0.9857404724293054, 0.014259527570694583]"
either,"[0.9857404724293054, 0.014259527570694583]"
filling,"[0.9857404724293054, 0.014259527570694583]"
seasonal,"[0.9857404724293054, 0.014259527570694583]"
jar,"[0.9857404724293054, 0.014259527570694583]"
oven,"[0.9857404724293054, 0.014259527570694583]"
dressed,"[0.9857404724293054, 0.014259527570694583]"
dressing,"[0.9857404724293054, 0.014259527570694583]"
bap,"[0.9857404724293054, 0.014259527570694583]"
