word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
baguette coleslaw,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
panna,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
cheese tomato tuna prawns mussels,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
cheese tomato tomatoes,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
capri sun drink,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
fish lunch,1,-7.302369999999999,54.996199999999995,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
mozzarella tomato sauce garlic,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
pepperoni lettuce,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
chicken tikka mince onions peppers,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
east yorkshire,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
ham pepperoni chicken,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
prosciutto cotto,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
ice creamsweetsdrinks,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
fruity blossom hill,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
chips potatoes potatoes,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
alla crema penne,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
pizzav,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
hexam road,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
chicken tikka masala wrap,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
l juice,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
cheese onion nan,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
ribs spring rolls crackers,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
forest fruits spices cherries,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
pronto pizza cardiff,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
beef peppers onions,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
bucket,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
bhuna keema,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
miguel,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
downtown pizza xlarge,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
bolognaise chips,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
food standards agency,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
chillie dip,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
shoppers strollers,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
chicken tikka chasni,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
reliability,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
diet vimto,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
fire pizza,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
prosciutto funghi,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
cone fries,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
storage,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
cheese fries,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
evenings,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
meat cantonese,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
bread fries nuggets,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
milkshakes chocolate,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
food delivery service,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
carslberg,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
chips bottle,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
roast pork cantonese style,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
building,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
parmo burger,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
pizzas onions chips,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
inch pollo mamoni,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
heinz sauce,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
accreditations,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
rice dish,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
meat samosa sandwich,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
market place,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
salad dressings stock cubes,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
mascarpone,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
california pizza xlarge,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
batches,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
york chicken baguette,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
curry sauce mushy peas,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
chicken smokey sausage onion,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
cheese fritters,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
duck pepper,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
santa caterina,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
vegetable filling,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
monday supper deal fish cake,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
carlsburg,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
peas fritter,1,-3.53271,50.71936,0.0,0.0,0,1,0.0,0.0,1.0
chico pizza,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
ginger ale,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
tuna link,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,2,0.0,0.0,1.0
vera,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
fish cake barm,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
half pounder burgers,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
daddies,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
lemon fillet,1,-4.14082,50.37771,0.0,0.0,0,1,0.0,0.0,1.0
half price,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
pensioners,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
chicken donner wrap,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
achari vegetables,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
biscuits toffee,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
mediterranean vegetable salad,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
king size beef burger,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
milk shake,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
coconut sorbet,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
kids chicken fritter,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
popsies fish,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
elegantnotes,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
breadcrumb fish,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,2,0.0,0.0,1.0
pizza inch,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
leaf salad,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
chicken tikka burger pieces,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
chicken chicken nuggets,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
deborah,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
mushrooms onion,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
lettuce tomato,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
chicken breast bites,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
road manchester m,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
tomato tuna olives,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
sauage fish sausage saveloy,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
veg spring rolls,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
cookie,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
onion pattie,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
tuna mayo roll,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
portion fritters,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
field stones,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
halloumi fritter,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
size portion,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
mushy pea fritters,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
fentimans dandelion,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
chicken mayo,1,-4.25763,55.86514999999999,0.0,0.0,0,2,0.0,0.0,1.0
pepper mozzarella sticks,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
sea life london aquarium,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
mirch masala,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
house chilli,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
tuna panini,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
cakepea peas gravy,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
wings fries,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
stack supper,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
tikka tomato,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
rib eye,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
squid curry,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
licensors,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
potato varieties,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
store specials board,1,1.15472,52.05834,0.0,0.0,0,1,0.0,0.0,1.0
beefeater,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
bacon range egg slice,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
jaipuri chicken,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
mushrooms peppers onion tomato salsa,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
smokie dog,1,-2.7525699999999995,54.66411,0.0,0.0,0,1,0.0,0.0,1.0
species,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
sauce mint,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
coleslaw bbq dip,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
cheese bites,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
pickle egg,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,2,0.0,0.0,1.0
crab burger,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
inch smokey pizza,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
fishmongers,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
meats pizza,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
fish pc,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
fritter meal,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
ipa abv,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
mozzarella cheese piri piri,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
ham pepperoni garlic sausage,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
donner tray,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
quarter chicken meal,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
dip pieces,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
ham mushroom pineapple cheese tomato,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
doner mediterranean chicken,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
unit stephenson,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
cod fish cake,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
ordertype,1,-1.6139599999999998,54.97328,0.0,0.0,0,2,0.0,0.0,1.0
charities,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
mushrooms hash browns,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
hell,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
alla vincenzo spaghetti,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
ben jerry chocolate fudge ice cream,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
milk cakes,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
appletizer,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
fungi crust,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
website masterssuperfishcom,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
peanuts,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
fish mains,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
pescatori marinara,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
ings road,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
kids sausage fish cake,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
forest east,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
fritter supper,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
vip meal,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
hendersons,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
wrap onion chips,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
biscuity flavours,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
dingwall beef burger,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
mozzarella cheese chicken,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
inch half half pizza,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
madras pizza,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
tomato salsa herps,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
ham sauce cheese,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
bananas butter biscuits,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
sauce ml,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
options menu,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
cheese mushroom,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
steak pie supper,1,-3.19648,55.95206,0.0,0.0,0,2,0.0,0.0,1.0
donner kebab mushroom,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
sponge toffe,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
chandos road,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
dip mint,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
basket tartar sauce sachet,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
inch padrino,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
honey chilli sauce,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
cream sprinkles,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
metaballs,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
choice toppings,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
rd anniversary,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
cheddar cheese potato,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
onion sun blush tomatoes,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
bass,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
pud,1,-2.74565,54.32822,0.0,0.0,0,1,0.0,0.0,1.0
pensioner,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
reason,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
google reviews,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
beefburger chips beans,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
barrs ml pineapple,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
burger chip,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
bru cans,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
banana boat,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
poppadoms,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
bronze box,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
fishermans mission kilkeel,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
bacon feast,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
fish home,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
pages burger,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
box meal,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
soya sauce masala,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
vegetable kashmiri masala,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
cheese tomato sauce,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
delivery michaels fish,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
gloucester road north road filton,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
jaipuri beef,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
fishcity bbq sauce,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
thicksake,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
beans toast,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
diavolo,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
inch indiano,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
ruddington,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
chickenpepperonijalapenoonions,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
blossom,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
chicken breast pakora,1,-4.25763,55.86514999999999,0.0,0.0,0,2,0.0,0.0,1.0
methi,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
cod chunks,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
kids turkey,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
pounder rodeo burger chips,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
cocktail sauce,1,-1.15047,52.9536,0.0,0.0,0,3,0.0,0.0,1.0
alderman road,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
chicken kashmiri masala,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
tonic line tonic soda coke diet coke lemonade,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
kebab family,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
ml bottles,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
combo deals,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
ham pepperoni beef chicken tomato,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
roast duck szechuan style,1,-3.53271,50.71936,0.0,0.0,0,1,0.0,0.0,1.0
grocery,1,-3.19648,55.95206,0.0,0.0,0,2,0.0,0.0,1.0
pounder cheeseburger meal,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
fellas emails,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
sausage peppers,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
marinara pizza,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
lettuce onion bacon tomato monterey jack cheese,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
spaghetti prawns,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
salad sauce pitta,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
crust pizzas,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
dress fish,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
napoli tagliatelle,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
concentration,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
herbs mushrooms onions,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
chips l bottle,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
saturday pm,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
lamb donner kebab medium,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
inch madras pizza,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
nugget surprise,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
yeung chow egg,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
pancetta mussels cream,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
seafood penne,1,-3.19648,55.95206,0.0,0.0,0,2,0.0,0.0,1.0
omega acids,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
puddle pudding,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
inch keema mince,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
ham prosciutto crudo,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
barms,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
onion calzone,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
jamie,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
quote,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
chandos rd,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
mobile,1,-2.97489,56.46913,0.0,0.0,0,2,0.0,0.0,1.0
fish chips mushy peas,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
bacon sausage eggs tomato toast,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
tomato pizza base,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
onion pie steak,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
co durham,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
tomato chilli bbq,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
hips,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
bread mozzarella,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
pie lunch,1,-7.302369999999999,54.996199999999995,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
kids chicken chips,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
bovril,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
