word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
saucy,2,-1.655537654046372,55.10595795904794,306947.52674490126,302867.14,1,1,306947.53,302867.14,0.0
epos,2,-2.2946202904419537,55.720849065760895,167250.41546601235,165939.07,1,1,167250.42,165939.07,1.0
abbey,2,-2.221199688657546,54.925261907139316,315979.3456592734,310337.67,1,1,315979.35,310337.67,0.0
leicester,2,-1.1985479956369747,52.7874562397395,114188.24606479425,71251.96,4,1,114188.25,71251.96,1.0
fluffy,2,-1.5068848065462586,53.58972111036318,39094.50051162912,38999.8,1,1,39094.5,38999.8,1.0
piping,2,-2.54119494684237,52.259102723377566,304980.9622848434,300629.96,1,1,304980.96,300629.96,0.0
england,2,-2.9495236060914856,50.98070219313298,557121.0954676821,416818.13,2,1,557121.1,416818.13,0.0
weight,2,-2.495132828823698,54.07241411505023,116509.85258537007,115718.25,1,1,116509.85,115718.25,1.0
flower,2,-1.5126074458257213,53.20142901044632,357063.7495221287,351383.15,1,1,357063.75,351383.15,0.0
jolly,2,-1.2988223931467282,53.010760389219314,71541.9176547603,71251.99,1,1,71541.92,71251.99,1.0
paradise,2,-2.5493226224298917,54.215865840382925,344944.3540967919,338027.33,1,1,344944.35,338027.33,0.0
bistro,2,-2.903212247976041,54.829574410612466,252389.1663198305,250186.59,1,1,252389.17,250186.59,0.0
norwich,2,1.222000318468944,52.34526281452634,52928.9532448812,52760.13,1,1,52928.95,52760.13,1.0
guest,2,-1.8926471696748357,53.638746372737494,48460.16324331421,48429.32,1,1,48460.16,48429.32,1.0
carling,2,-2.6646521861459496,53.264658754605975,342071.03847397363,336993.26,1,1,342071.04,336993.26,0.0
blush,2,-1.8329982350542566,53.95208218249525,415971.26410144416,308641.38,2,1,415971.26,308641.38,0.0
copper,2,-0.8020293920124526,51.959597456345215,113162.97407239942,112867.68,1,1,113162.97,112867.68,1.0
major,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
valentini,2,-1.4232786757701514,54.7731684537761,44103.154636451574,44017.23,1,1,44103.15,44017.23,1.0
calori,2,-2.7970790258989022,53.990537684337355,366562.4400636018,244271.23,3,1,366562.44,244271.23,0.75
maple,2,-2.289445535096297,55.42802348531431,144427.6313175714,143903.28,1,1,144427.63,143903.28,1.0
story,2,-2.474708327721116,54.872397156944366,226216.28261955825,223521.61,1,1,226216.28,223521.61,0.0
smile,2,-3.4110184667542165,51.97609966825784,382466.6620643275,377033.98,1,1,382466.66,377033.98,0.0
because,2,-2.7022209280859526,51.95180687570706,422219.530890338,417571.3,1,1,422219.53,417571.3,0.0
believe,2,-2.7045204876527236,52.25180881884449,304152.42676181154,226427.11,2,1,304152.43,226427.11,0.67
grey,2,-4.136789476555659,53.05545679601161,564756.7164640188,547485.08,1,1,564756.72,547485.08,0.0
slaw,2,-5.095797127058374,55.2250757941022,156566.41642450303,155868.99,1,1,156566.42,155868.99,1.0
fryit,2,-1.441948252832438,53.216176280499916,113385.90023959754,112685.85,1,1,113385.9,112685.85,1.0
dried,2,-2.2400573152691,54.344121105387046,130394.08444538711,129800.05,1,1,130394.08,129800.05,1.0
fentiman,2,-1.2829606019700341,53.23452715279822,109140.27497636733,81602.79,2,1,109140.27,81602.79,1.0
alongside,2,-2.5793716188229667,50.83373143431463,301683.4190140421,301410.99,1,1,301683.42,301410.99,0.0
sandwiched,2,-1.8099645973763296,54.192967879422646,144494.98617383034,143420.6,1,1,144494.99,143420.6,1.0
birra,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
eater,2,-1.4230483758630308,52.808709402979886,205726.07796332942,205280.61,1,1,205726.08,205280.61,0.0
extremely,2,-2.3641184878356234,55.13093073157758,273334.9667096219,269021.98,1,1,273334.97,269021.98,0.0
cover,2,-0.9221326690962997,52.65308402480803,231123.2371891448,228590.92,1,1,231123.24,228590.92,0.0
crumbed,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
latest,2,-2.7655969910084113,53.17351204878103,325991.36421697325,319572.78,1,1,325991.36,319572.78,0.0
geordie,2,-1.5912967747769375,54.82501941755991,28780.69813782314,19175.42,3,1,28780.7,19175.42,1.0
carefully,2,-2.289445535096297,55.42802348531431,144427.6313175714,143903.28,1,1,144427.63,143903.28,1.0
intolerance,2,-1.6499550004147276,53.79519506596256,11356.129514757133,11356.13,0,2,11356.13,11356.13,1.0
failed,2,-1.8099645973763296,54.192967879422646,144494.98617383034,143420.6,1,1,144494.99,143420.6,1.0
hit,2,-2.6433350308700994,52.25773780367363,300833.6989661348,296421.59,1,1,300833.7,296421.59,0.0
kind,2,-2.245141088590322,52.90831823980471,123757.16521842587,123326.07,1,1,123757.17,123326.07,1.0
banquet,2,-2.7137703585586093,53.275047247154426,77289.34400004295,58009.88,2,1,77289.34,58009.88,1.0
delicately,2,-5.281063188096779,55.02143565119428,111962.35488272998,111666.93,1,1,111962.35,111666.93,1.0
tree,2,-4.432711046273384,54.738118706787176,169495.86020063475,169494.75,1,1,169495.86,169494.75,1.0
spend,2,-1.4980902685547022,54.93896318512266,14496.994826784732,14495.56,1,1,14496.99,14495.56,1.0
aberdeen,2,-1.5331035554574348,53.3907046502572,526299.6270088257,512600.47,1,1,526299.63,512600.47,0.0
distinctive,2,-3.7406779345981716,54.18892012640384,255178.98541384426,255029.14,1,1,255178.99,255029.14,0.0
jalapeo,2,-2.0687086276869455,52.981131816505815,94724.74563201303,94193.69,1,1,94724.75,94193.69,1.0
connection,2,-2.5155848872808346,56.01834489151815,231914.1709456655,228775.39,1,1,231914.17,228775.39,0.0
limeade,2,-3.7230527400775872,55.646830857966165,292267.0382802514,182857.14,4,1,292267.04,182857.14,0.8
whelk,2,-1.7445337629096669,53.5993218185119,279267.5114393987,208159.02,2,1,279267.51,208159.02,0.67
mission,2,-3.8427859116911116,54.187652171258684,244428.2299379755,244271.4,1,1,244428.23,244271.4,0.0
ferrero,2,-3.005335015037185,54.82834103595865,245978.36149833826,243716.34,1,1,245978.36,243716.34,0.0
finally,2,-2.3902358206445875,55.36348441880087,146617.35555491134,145897.9,1,1,146617.36,145897.9,1.0
ciabatta,2,-4.558329428454184,53.02869241135315,330297.6113831142,325341.23,1,1,330297.61,325341.23,0.0
boy,2,-1.6996908401571513,50.77639911628547,204068.67155902166,204068.6,1,1,204068.67,204068.6,0.0
capsicum,2,-3.4334700987123745,54.4685469616937,233313.37760973838,231280.45,1,1,233313.38,231280.45,0.0
batch,2,-1.8053529439982607,52.607197993432706,197597.68739786083,123325.84,4,1,197597.69,123325.84,1.0
fun,2,-0.6900860395349647,52.30708781094864,93188.27346177606,93183.83,1,1,93188.27,93183.83,1.0
wherever,2,-3.7736667864448563,54.778789977012366,243072.21164602236,243070.27,1,1,243072.21,243070.27,0.0
itself,2,-3.4110184667542165,51.97609966825784,382466.6620643275,377033.98,1,1,382466.66,377033.98,0.0
popper,2,-3.10845801134638,55.598746290132816,139195.18412424473,104864.39,2,1,139195.18,104864.39,1.0
chive,2,-0.8532889904079385,53.242692729855214,339018.72406714247,332675.32,1,1,339018.72,332675.32,0.0
mountain,2,-3.8427859116911116,54.187652171258684,244428.2299379755,244271.4,1,1,244428.23,244271.4,0.0
traditionally,2,-0.5221618615686481,52.64304478712417,436274.4599836217,323151.93,2,1,436274.46,323151.93,0.0
melon,2,-1.635920066938094,51.496407621797886,171718.77293433348,171718.75,1,1,171718.77,171718.75,1.0
dine,2,-2.5793716188229667,50.83373143431463,301683.4190140421,301410.99,1,1,301683.42,301410.99,0.0
torresella,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
early,2,-0.6212040990096644,52.23312283977186,144419.81585078832,143442.05,1,1,144419.82,143442.05,1.0
winner,2,-3.8427859116911116,54.187652171258684,244428.2299379755,244271.4,1,1,244428.23,244271.4,0.0
chaat,2,-1.6846054878929213,53.05965547099775,99572.90343176489,99259.59,1,1,99572.9,99259.59,1.0
clark,2,-2.946660549744976,51.47008894609061,39009.62677157664,32508.02,3,2,39009.63,32508.02,1.0
grapefruit,2,-1.1273586886038232,52.99068264277826,611872.1736475431,451995.05,2,1,611872.17,451995.05,0.0
marco,2,-3.0884942625141214,54.62634424121434,235400.541543718,234156.71,1,1,235400.54,234156.71,0.0
amatriciana,2,-3.3318001814979197,55.65884479779503,118658.73700706758,89296.23,2,1,118658.74,89296.23,1.0
italiano,2,-2.860290627906835,54.9689761857204,379166.2358960978,287785.64,2,1,379166.24,287785.64,0.67
neep,2,-3.7270560689174848,55.90863121396637,59623.7746619783,59623.71,1,1,59623.77,59623.71,1.0
semi,2,-3.0857163529644285,56.2106219506647,53305.31087890275,53140.21,1,1,53305.31,53140.21,1.0
sping,2,-2.5493226224298917,54.215865840382925,344944.3540967919,338027.33,1,1,344944.35,338027.33,0.0
alternatively,2,-1.6499550004147276,53.79519506596256,11356.129514757133,11356.13,0,2,11356.13,11356.13,1.0
often,2,-3.439877989033004,53.257633835829786,314947.7858864767,309357.44,1,1,314947.79,309357.44,0.0
play,2,-3.4110184667542165,51.97609966825784,382466.6620643275,377033.98,1,1,382466.66,377033.98,0.0
btl,2,-3.18593544649046,52.59757570765675,639258.2518965828,420646.98,3,1,639258.25,420646.98,0.0
firecracker,2,-2.9015508628919076,52.70329492627386,487911.93168261985,482083.54,1,1,487911.93,482083.54,0.0
quote,2,-2.4174172666996245,52.46822403644534,188085.95853827073,185990.14,1,1,188085.96,185990.14,1.0
saag,2,-2.054436733948514,54.55276000172898,390078.3093744093,381590.41,1,1,390078.31,381590.41,0.0
brut,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
step,2,-0.7976538361148491,52.47327710552959,190384.9535133105,143441.98,2,1,190384.95,143441.98,1.0
maltesers,2,-3.122644911044951,56.1244401036903,71000.2048027631,53140.21,2,1,71000.2,53140.21,1.0
seeing,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
hudson,2,-1.6499550004147276,53.79519506596256,11356.129514757133,11356.13,0,2,11356.13,11356.13,1.0
within,2,-1.0436550966041214,53.76924944647781,78907.58636734812,78907.46,1,1,78907.59,78907.46,1.0
tofu,2,-1.4004141467446152,53.54908742705865,307047.4751308826,303635.1,1,1,307047.48,303635.1,0.0
nothing,2,-3.618612915119387,54.63699827786999,249931.08403699496,246389.04,1,1,249931.08,246389.04,0.0
tasting,2,-4.667859605763041,53.01022580059783,548017.6112543636,530803.81,1,1,548017.61,530803.81,0.0
live,2,-3.343201888458144,52.56688786419356,492020.32857054303,481464.98,1,1,492020.33,481464.98,0.0
reduction,2,-3.0998433612137135,51.39761774388064,313336.84436755104,311429.2,1,1,313336.84,311429.2,0.0
chapati,2,-3.912521160818859,55.705550876842494,93386.43167927017,93324.52,1,1,93386.43,93324.52,1.0
prust,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
debbie,2,-3.1519007936661327,52.36662320230289,464259.3089187819,455876.39,1,1,464259.31,455876.39,0.0
huss,2,0.020745364680298015,51.17306024170647,61757.5779114068,61540.29,1,1,61757.58,61540.29,1.0
fishy,2,-3.1815710216777218,52.37377318760286,447083.0719888228,338362.36,2,1,447083.07,338362.36,0.0
prev,2,-3.6998174200292113,53.98163622719891,273523.67887462187,273085.28,1,1,273523.68,273085.28,0.0
bought,2,-1.0436550966041214,53.76924944647781,78907.58636734812,78907.46,1,1,78907.59,78907.46,1.0
acidity,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
strand,2,-4.767798180704172,54.82815976617167,137952.68465057548,137926.71,1,1,137952.68,137926.71,1.0
curd,2,-1.4004141467446152,53.54908742705865,307047.4751308826,303635.1,1,1,307047.48,303635.1,0.0
mock,2,-2.7557414746560314,56.63785429354765,126293.90767750738,84078.49,6,2,126293.91,84078.49,1.0
papa,2,-2.7175859049996656,54.71601418968776,247460.40517028992,243844.69,1,1,247460.41,243844.69,0.0
wonton,2,-3.1172749492672156,52.73814565727885,365432.19277148583,245426.72,3,1,365432.19,245426.72,0.75
stilton,2,-3.399429980590094,55.512202522367254,89748.68610546482,89296.24,1,1,89748.69,89296.24,1.0
buffalo,2,-1.635920066938094,51.496407621797886,171718.77293433348,171718.75,1,1,171718.77,171718.75,1.0
monterey,2,-1.5331035554574348,53.3907046502572,526299.6270088257,512600.47,1,1,526299.63,512600.47,0.0
kiddy,2,-3.10943242589607,51.55540625780252,334612.4695015944,331982.3,1,1,334612.47,331982.3,0.0
bacardi,2,-3.1931432983277035,54.461693927299244,550826.2725928784,420646.99,2,1,550826.27,420646.99,0.0
channa,2,-3.8018373875667772,55.964359531396354,136544.66106238466,136121.3,1,1,136544.66,136121.3,1.0
shiraz,2,-1.3398383726229726,53.21749082495849,110698.3469542343,109980.65,1,1,110698.35,109980.65,1.0
nose,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
maryland,2,-3.8018373875667772,55.964359531396354,136544.66106238466,136121.3,1,1,136544.66,136121.3,1.0
having,2,-1.441948252832438,53.216176280499916,113385.90023959754,112685.85,1,1,113385.9,112685.85,1.0
grand,2,-2.364407543246578,52.63892116467639,233367.3096631468,230876.2,1,1,233367.31,230876.2,0.0
rack,2,-2.9224471909728087,52.05172687970625,137932.61372561613,137753.76,1,1,137932.61,137753.76,1.0
smaller,2,-3.8427859116911116,54.187652171258684,244428.2299379755,244271.4,1,1,244428.23,244271.4,0.0
picked,2,-3.0573828436668773,53.18633714456194,323386.26291349827,317116.93,1,1,323386.26,317116.93,0.0
unavailable,2,-1.723953452618741,53.139010786446356,124366.84707563404,123454.83,1,1,124366.85,123454.83,1.0
access,2,-1.1070485296998687,53.81963499264592,437891.1880666293,332674.9,2,1,437891.19,332674.9,0.0
bird,2,-1.1442138417442786,52.848599660537296,38597.32009880394,28983.0,2,1,38597.32,28983.0,1.0
commercial,2,-3.4110184667542165,51.97609966825784,382466.6620643275,377033.98,1,1,382466.66,377033.98,0.0
desired,2,-4.5652292774079095,55.26900032544157,203097.1952483875,202478.92,1,1,203097.2,202478.92,0.0
involved,2,-4.506088851639727,50.887196681967055,144579.47741057767,143731.65,1,1,144579.48,143731.65,1.0
picante,2,-3.5874922101094664,55.75717695607095,346811.2899272347,202478.42,6,1,346811.29,202478.42,0.86
shavings,2,-4.5652292774079095,55.26900032544157,203097.1952483875,202478.92,1,1,203097.2,202478.92,0.0
nearest,2,-1.35103145534223,53.23365142980851,113864.50841755865,85156.67,2,1,113864.51,85156.67,1.0
clare,2,-2.6829269668535627,52.242384958947405,150105.75815179385,149044.54,1,1,150105.76,149044.54,1.0
private,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
expect,2,-3.616310097991874,56.16735365593856,93531.11455973942,93401.28,1,1,93531.11,93401.28,1.0
paste,2,-3.7803210347198393,55.17517298875191,109373.80892667407,109252.15,1,1,109373.81,109252.15,1.0
flat,2,-2.3902358206445875,55.36348441880087,146617.35555491134,145897.9,1,1,146617.36,145897.9,1.0
doubt,2,-4.002713112033897,52.5252337166565,460487.4333285651,449637.04,1,1,460487.43,449637.04,0.0
slim,2,-4.5652292774079095,55.26900032544157,203097.1952483875,202478.92,1,1,203097.2,202478.92,0.0
account,2,-3.6577893408609277,54.74439811912901,254916.2697642036,254915.76,1,1,254916.27,254915.76,0.0
closing,2,-1.3051464044132488,53.62670807299746,258907.78852636076,192648.64,2,1,258907.79,192648.64,0.67
proof,2,-2.474708327721116,54.872397156944366,226216.28261955825,223521.61,1,1,226216.28,223521.61,0.0
loch,2,-3.190664425203576,53.71601207827884,431839.8001168997,420647.01,1,1,431839.8,420647.01,0.0
stewardship,2,-3.8427859116911116,54.187652171258684,244428.2299379755,244271.4,1,1,244428.23,244271.4,0.0
tom,2,-1.7004983357612558,51.4642117430742,243759.8598730544,243223.89,1,1,243759.86,243223.89,0.0
arrangement,2,-0.1965876140668117,52.92733966391614,220919.97852881261,219737.78,1,1,220919.98,219737.78,0.0
instead,2,-4.5652292774079095,55.26900032544157,203097.1952483875,202478.92,1,1,203097.2,202478.92,0.0
sin,2,-1.4230483758630308,52.808709402979886,205726.07796332942,205280.61,1,1,205726.08,205280.61,0.0
rhubarb,2,-0.7976538361148491,52.47327710552959,190384.9535133105,143441.98,2,1,190384.95,143441.98,1.0
allow,2,-2.5793716188229667,50.83373143431463,301683.4190140421,301410.99,1,1,301683.42,301410.99,0.0
soggy,2,-1.9107068531956917,54.128398188318776,129014.9355261961,128113.18,1,1,129014.94,128113.18,1.0
apricot,2,-1.5126074458257213,53.20142901044632,357063.7495221287,351383.15,1,1,357063.75,351383.15,0.0
produced,2,-3.0884942625141214,54.62634424121434,235400.541543718,234156.71,1,1,235400.54,234156.71,0.0
whilst,2,-0.9221326690962997,52.65308402480803,231123.2371891448,228590.92,1,1,231123.24,228590.92,0.0
ricotta,2,-3.190664425203576,53.71601207827884,431839.8001168997,420647.01,1,1,431839.8,420647.01,0.0
decad,2,-1.0436550966041214,53.76924944647781,78907.58636734812,78907.46,1,1,78907.59,78907.46,1.0
later,2,-2.282127994697054,53.193395503802655,339260.84760960523,333355.36,1,1,339260.85,333355.36,0.0
daz,2,-1.6500573620209233,52.63884947910422,80227.03524269613,60116.79,2,1,80227.04,60116.79,1.0
sardin,2,-0.7976538361148491,52.47327710552959,190384.9535133105,143441.98,2,1,190384.95,143441.98,1.0
eton,2,-2.4053076379915472,55.46238609226074,130687.09591396531,130213.51,1,1,130687.1,130213.51,1.0
accompanied,2,-0.6117945232409202,52.075640454670804,117676.5410311915,117111.15,1,1,117676.54,117111.15,1.0
dhansak,2,-2.2619845646853336,55.1321476882356,276149.01804420154,271882.46,1,1,276149.02,271882.46,0.0
bulmer,2,-3.190664425203576,53.71601207827884,431839.8001168997,420647.01,1,1,431839.8,420647.01,0.0
char,2,-2.612489033043681,53.31910037414471,176120.11875931913,110093.54,4,1,176120.12,110093.54,1.0
barley,2,-3.0985721198049627,52.617452433311925,428360.4849874937,317116.93,2,1,428360.48,317116.93,0.0
vega,2,-2.364407543246578,52.63892116467639,233367.3096631468,230876.2,1,1,233367.31,230876.2,0.0
bloomfield,2,-4.26657369103816,53.01588185590831,348513.3121524793,343664.45,1,1,348513.31,343664.45,0.0
dupiaza,2,-2.054436733948514,54.55276000172898,390078.3093744093,381590.41,1,1,390078.31,381590.41,0.0
chilly,2,-0.983896170493244,53.987455206918796,633305.4930467866,610918.97,1,1,633305.49,610918.97,0.0
length,2,-2.365013217521839,53.6023296859947,77072.1675214965,77040.27,1,1,77072.17,77040.27,1.0
nescafe,2,-3.618612915119387,54.63699827786999,249931.08403699496,246389.04,1,1,249931.08,246389.04,0.0
bouquet,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
barr,2,-3.9039188224843224,55.894143303519584,79498.83715031268,59623.71,2,1,79498.84,59623.71,1.0
management,2,-1.6499550004147276,53.79519506596256,11356.129514757133,11356.13,0,2,11356.13,11356.13,1.0
chipper,2,-3.1343737892040995,54.16284225236872,321413.8024437404,321269.89,1,1,321413.8,321269.89,0.0
strict,2,-3.7406779345981716,54.18892012640384,255178.98541384426,255029.14,1,1,255178.99,255029.14,0.0
establishments,2,-5.50402463787656,52.366055414854,417106.0602525219,406801.53,1,1,417106.06,406801.53,0.0
ton,2,-1.9415015353981477,53.009249272463485,273322.60629877105,205280.51,2,1,273322.61,205280.51,0.67
perfectly,2,-2.49997948378177,52.0522137841056,270014.3464313702,266911.85,1,1,270014.35,266911.85,0.0
final,2,-2.474708327721116,54.872397156944366,226216.28261955825,223521.61,1,1,226216.28,223521.61,0.0
sourcing,2,-3.145607738897029,54.05618856478344,325864.48711773014,244271.32,2,1,325864.49,244271.32,0.67
coronation,2,-3.929998805392923,55.46849919637911,86271.03578799088,85893.6,1,1,86271.04,85893.6,1.0
counter,2,-2.4562515984636337,52.02213002373423,440320.06681902806,331981.77,2,1,440320.07,331981.77,0.0
westgate,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
barm,2,-2.5665454672522334,53.44968467232947,46323.47402860576,41691.23,5,4,46323.47,41691.23,1.0
minerals,2,-1.5453406821516562,53.40874249074869,149624.1539301046,112685.82,2,1,149624.15,112685.82,1.0
lipton,2,-2.1631545597027184,54.47109685444171,593296.7522110728,451996.05,2,1,593296.75,451996.05,0.0
worldwide,2,-1.6322345581310789,53.10019362071066,130207.30538831494,129170.64,1,1,130207.31,129170.64,1.0
tahini,2,-2.9552466053833,54.151445312477016,141961.64804213212,140705.3,1,1,141961.65,140705.3,1.0
chef`s,2,-1.5068848065462586,53.58972111036318,39094.50051162912,38999.8,1,1,39094.5,38999.8,1.0
explosive,2,-1.4232786757701514,54.7731684537761,44103.154636451574,44017.23,1,1,44103.15,44017.23,1.0
pastri,2,-3.0573828436668773,53.18633714456194,323386.26291349827,317116.93,1,1,323386.26,317116.93,0.0
contactless,2,-1.8926471696748357,53.638746372737494,48460.16324331421,48429.32,1,1,48460.16,48429.32,1.0
normally,2,-0.6248392969928861,52.8686964245372,393326.63108019164,384685.21,1,1,393326.63,384685.21,0.0
atmosphere,2,-3.4110184667542165,51.97609966825784,382466.6620643275,377033.98,1,1,382466.66,377033.98,0.0
connect,2,-1.143656809785101,53.77918265682918,90125.75973095033,67593.86,2,1,90125.76,67593.86,1.0
weekly,2,-1.1648067548659689,52.49649533338053,217478.90139369952,215755.9,1,1,217478.9,215755.9,0.0
chianti,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
knowledge,2,-2.845599245954721,52.08901766157062,346585.1733583286,341464.61,1,1,346585.17,341464.61,0.0
comfort,2,-3.1931432983277035,54.461693927299244,550826.2725928784,420646.99,2,1,550826.27,420646.99,0.0
holder,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
exceptional,2,-4.155911286948022,54.450435018136226,523937.9308662195,399774.97,2,1,523937.93,399774.97,0.0
lucky,2,-3.1906109767533106,54.62510010658386,227444.06040896653,226155.42,1,1,227444.06,226155.42,0.0
twice,2,-2.903212247976041,54.829574410612466,252389.1663198305,250186.59,1,1,252389.17,250186.59,0.0
noir,2,-0.7976538361148491,52.47327710552959,190384.9535133105,143441.98,2,1,190384.95,143441.98,1.0
stuff,2,-4.757977819458466,50.227308557835364,73450.00752860254,55084.14,2,1,73450.01,55084.14,1.0
grab,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
treacle,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
quiche,2,-2.3421674713543004,54.342863690183684,124236.68926158673,123612.46,1,1,124236.69,123612.46,1.0
intensity,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
recently,2,-1.6499550004147276,53.79519506596256,11356.129514757133,11356.13,0,2,11356.13,11356.13,1.0
crudo,2,-3.399429980590094,55.512202522367254,89748.68610546482,89296.24,1,1,89748.69,89296.24,1.0
youll,2,-2.3223762642748906,53.6052681153837,442280.74694117706,441245.23,1,1,442280.75,441245.23,0.0
nutritious,2,-3.1343737892040995,54.16284225236872,321413.8024437404,321269.89,1,1,321413.8,321269.89,0.0
javascript,2,-2.029760464240997,53.97850217865693,195916.45496178797,146122.67,2,1,195916.45,146122.67,1.0
mirch,2,-1.5003009230250641,52.91927484823193,132624.5708815031,99259.55,2,1,132624.57,99259.55,1.0
vitamin,2,-1.35103145534223,53.23365142980851,113864.50841755865,85156.67,2,1,113864.51,85156.67,1.0
kicking,2,-3.706421102100581,54.39379685120225,556131.0555196963,424412.44,2,1,556131.06,424412.44,0.0
yeung,2,-3.2562210286146853,52.06534059723996,249012.82909182948,245426.78,1,1,249012.83,245426.78,0.0
gram,2,-2.233873656407537,54.512733115198635,300412.9110481473,223521.29,2,1,300412.91,223521.29,0.67
edinburgh,2,-2.994973957159661,55.80485803191098,255004.8843525278,145897.27,7,1,255004.88,145897.27,0.88
expand,2,-1.8270826908617377,52.46285055883817,232605.73273588225,174981.2,2,1,232605.73,174981.2,0.67
wale,2,-1.327876656267149,52.127260553214356,305201.45206294744,305069.22,1,1,305201.45,305069.22,0.0
walk,2,-1.5157614252381362,52.56002394026281,45064.37259797589,45060.93,1,1,45064.37,45060.93,1.0
subscribe,2,-2.4053076379915472,55.46238609226074,130687.09591396531,130213.51,1,1,130687.1,130213.51,1.0
addition,2,-0.5592653247879809,53.707919825746224,585040.3843306206,435761.01,2,1,585040.38,435761.01,0.0
sirloin,2,-3.0514523869975605,54.25756206217906,329816.20945857686,244812.76,2,1,329816.21,244812.76,0.67
rump,2,-2.823322637449767,55.67519251840041,737122.2063336073,402925.89,11,1,737122.21,402925.89,0.92
louisiana,2,-2.903212247976041,54.829574410612466,252389.1663198305,250186.59,1,1,252389.17,250186.59,0.0
finished,2,-1.6679251621952773,52.97886835294082,57727.55245923456,57727.36,1,1,57727.55,57727.36,1.0
caprese,2,-3.190664425203576,53.71601207827884,431839.8001168997,420647.01,1,1,431839.8,420647.01,0.0
appetising,2,-1.889087133637994,51.394375755592634,418235.42883040383,416819.14,1,1,418235.43,416819.14,0.0
hoagie,2,-3.8018373875667772,55.964359531396354,136544.66106238466,136121.3,1,1,136544.66,136121.3,1.0
panna,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
almost,2,-1.0436550966041214,53.76924944647781,78907.58636734812,78907.46,1,1,78907.59,78907.46,1.0
caramelised,2,-0.9540152661161498,54.291047558929584,408085.49740537617,402939.89,1,1,408085.5,402939.89,0.0
coating,2,-3.7736667864448563,54.778789977012366,243072.21164602236,243070.27,1,1,243072.21,243070.27,0.0
odd,2,-3.831842062372417,50.80456081396967,179322.58078880698,178895.12,1,1,179322.58,178895.12,1.0
matthew,2,-3.6270804170978495,51.58035309462037,304491.9541536792,301376.78,1,1,304491.95,301376.78,0.0
layered,2,-5.095797127058374,55.2250757941022,156566.41642450303,155868.99,1,1,156566.42,155868.99,1.0
pdf,2,-2.2400573152691,54.344121105387046,130394.08444538711,129800.05,1,1,130394.08,129800.05,1.0
totally,2,-2.2629078182557785,53.603625158454186,87373.18573260948,87345.08,1,1,87373.19,87345.08,1.0
crunchie,2,-2.3725842810916884,54.8736275247198,230271.55361318743,227626.36,1,1,230271.55,227626.36,0.0
moretti,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
spear,2,-1.4230483758630308,52.808709402979886,205726.07796332942,205280.61,1,1,205726.08,205280.61,0.0
drive,2,-1.1410843101111838,52.79609948586697,29035.482481799543,28983.0,1,1,29035.48,28983.0,1.0
lake,2,-2.042626234386117,52.74276177120522,50703.5639524216,50563.57,1,1,50703.56,50563.57,1.0
kick,2,-3.7736667864448563,54.778789977012366,243072.21164602236,243070.27,1,1,243072.21,243070.27,0.0
varieti,2,-1.349196484545053,53.37500557929137,81982.02708741781,81602.79,1,1,81982.03,81602.79,1.0
whatever,2,-1.925858186985288,54.227251507051776,147348.16580272885,146122.71,1,1,147348.17,146122.71,1.0
gum,2,-2.331775345488035,54.66672506938469,268922.0085057087,265162.22,1,1,268922.01,265162.22,0.0
risotto,2,-3.392752944729668,53.27568777148886,342137.99416616687,335069.29,1,1,342137.99,335069.29,0.0
