word,coordinations
protection,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.07216,-3.60218 55.07216,-3.60218 52.20765,0.13200 52.63220,1.28925 "
china,"55.45862,-4.62849 "
textured,"53.7446,-0.33525 54.89228,-2.93206 "
mozzarella,"51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 54.32822,-2.74565 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 50.83333,0.13333 "
smokie,"54.77560,-1.58374 54.97328,-1.61396 54.66411,-2.75257 54.66411,-2.75257 54.89228,-2.93206 "
dry,"51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 54.90465,-1.38222 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 50.71936,-3.53271 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 52.20765,0.13200 "
delle,"55.95206,-3.19648 "
norway,"51.48,-3.18 "
syrah,"53.79648,-1.54785 "
smoky,"52.40656,-1.51217 52.48142,-1.89983 55.95206,-3.19648 55.95206,-3.19648 54.58333,-5.93333 "
ronaldo,"56.46913,-2.97489 "
kopparberg,"54.89228,-2.93206 55.95206,-3.19648 "
credit,"51.51279,-0.09184 54.57309,-1.23258 54.97328,-1.61396 53.79391,-1.75206 "
caprisosa,"54.97328,-1.61396 "
browsing,"53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 54.89228,-2.93206 51.48,-3.18 "
somosa,"51.48,-3.18 51.48,-3.18 "
napoletana,"55.07216,-3.60218 "
chateau,"52.9536,-1.15047 52.9536,-1.15047 "
suitable,"52.48142,-1.89983 53.48095,-2.23743 "
godfather,"57.47908,-4.22398 "
tweet,"54.97328,-1.61396 "
bloomer,"55.95206,-3.19648 "
arrabbiata,"55.07216,-3.60218 "
golden,"51.51279,-0.09184 51.51279,-0.09184 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 53.00415,-2.18538 56.46913,-2.97489 53.41058,-2.97794 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 50.15201,-5.06654 54.58333,-5.93333 52.20765,0.13200 "
fantastic,"52.6386,-1.13169 53.79391,-1.75206 53.79391,-1.75206 51.48,-3.18 55.86515,-4.25763 50.15201,-5.06654 "
kethcup,"53.79391,-1.75206 "
secure,"52.9536,-1.15047 54.97328,-1.61396 57.47908,-4.22398 "
verdura,"55.95206,-3.19648 "
longforgan,"56.46913,-2.97489 "
straw,"51.51279,-0.09184 54.89228,-2.93206 53.41058,-2.97794 55.95206,-3.19648 52.20765,0.13200 "
bru,"52.6386,-1.13169 54.90465,-1.38222 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 57.14369,-2.09814 57.14369,-2.09814 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 "
xlarge,"52.48142,-1.89983 53.00415,-2.18538 "
julia,"53.79648,-1.54785 53.48095,-2.23743 "
highly,"53.79391,-1.75206 51.48,-3.18 55.95206,-3.19648 51.62125,-3.94490 50.15201,-5.06654 "
county,"51.51279,-0.09184 53.41058,-2.97794 54.58333,-5.93333 "
middlesbrough,"54.57309,-1.23258 "
psomaki,"52.9536,-1.15047 "
thursday,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.89228,-2.93206 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 51.62125,-3.94490 50.37771,-4.14082 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 50.83333,0.13333 52.05834,1.15472 "
soybean,"51.48,-3.18 "
total,"54.90465,-1.38222 54.97328,-1.61396 54.89228,-2.93206 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 50.83333,0.13333 50.83333,0.13333 "
unit,"52.6386,-1.13169 53.00415,-2.18538 55.86515,-4.25763 54.58333,-5.93333 52.63220,1.28925 "
meaty,"53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.40656,-1.51217 54.97328,-1.61396 52.48142,-1.89983 53.48095,-2.23743 53.41058,-2.97794 55.86515,-4.25763 "
sarah,"53.79648,-1.54785 55.86515,-4.25763 "
would,"51.51279,-0.09184 53.7446,-0.33525 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
pescatori,"53.00415,-2.18538 "
nine,"55.95206,-3.19648 55.86515,-4.25763 "
watering,"51.51279,-0.09184 54.57309,-1.23258 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 55.45862,-4.62849 "
blueberri,"51.51279,-0.09184 "
bronze,"55.07216,-3.60218 "
affordable,"54.89228,-2.93206 "
dumplings,"52.20765,0.13200 "
program,"54.97328,-1.61396 "
marfleet,"53.7446,-0.33525 "
therefore,"51.51279,-0.09184 53.79648,-1.54785 "
indiano,"52.9536,-1.15047 53.79391,-1.75206 "
kabano,"52.63220,1.28925 "
indiana,"52.6386,-1.13169 52.9536,-1.15047 53.79648,-1.54785 "
type,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 55.07216,-3.60218 55.07216,-3.60218 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
until,"51.51279,-0.09184 53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 53.48095,-2.23743 55.95206,-3.19648 55.95206,-3.19648 54.58333,-5.93333 "
preserved,"54.66411,-2.75257 "
separated,"53.79391,-1.75206 51.48,-3.18 "
beyond,"50.83333,0.13333 "
mush,"53.79648,-1.54785 "
moir,"57.14369,-2.09814 "
sauvignon,"51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 51.48,-3.18 55.95206,-3.19648 "
successful,"50.15201,-5.06654 "
giovanni,"55.95206,-3.19648 "
traceable,"53.79391,-1.75206 "
croquette,"52.6386,-1.13169 52.40656,-1.51217 "
pasta,"52.9536,-1.15047 54.57309,-1.23258 53.79648,-1.54785 53.79648,-1.54785 53.79391,-1.75206 53.00415,-2.18538 51.45523,-2.59665 54.89228,-2.93206 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 50.15201,-5.06654 "
yahoo,"51.48,-3.18 "
award,"51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 53.00415,-2.18538 54.66411,-2.75257 54.66411,-2.75257 51.48,-3.18 55.95206,-3.19648 51.62125,-3.94490 54.58333,-5.93333 54.58333,-5.93333 52.05834,1.15472 "
aware,"53.79648,-1.54785 53.48095,-2.23743 56.46913,-2.97489 "
melba,"50.37771,-4.14082 50.15201,-5.06654 "
glass,"51.51279,-0.09184 52.6386,-1.13169 53.79648,-1.54785 53.79391,-1.75206 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 50.15201,-5.06654 "
miravigna,"51.51279,-0.09184 "
frenzy,"55.95206,-3.19648 "
adult,"53.79648,-1.54785 54.58333,-5.93333 54.58333,-5.93333 "
excellent,"51.51279,-0.09184 53.7446,-0.33525 52.9536,-1.15047 54.90465,-1.38222 53.38297,-1.4659 54.77560,-1.58374 53.79391,-1.75206 53.79391,-1.75206 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.15201,-5.06654 50.15201,-5.06654 "
skittl,"53.48095,-2.23743 "
dolphin,"51.45523,-2.59665 55.95206,-3.19648 "
tweed,"54.97328,-1.61396 54.32822,-2.74565 "
dupiaza,"52.6386,-1.13169 56.46913,-2.97489 "
abundance,"51.51279,-0.09184 "
sorrentina,"55.07216,-3.60218 "
join,"51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 54.97328,-1.61396 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
room,"53.48095,-2.23743 "
salsiccia,"55.07216,-3.60218 "
ewing,"54.58333,-5.93333 "
work,"53.7446,-0.33525 53.7446,-0.33525 53.38297,-1.4659 54.89228,-2.93206 53.41058,-2.97794 55.95206,-3.19648 50.71936,-3.53271 50.15201,-5.06654 54.58333,-5.93333 "
unfortunately,"54.58333,-5.93333 "
spec,"50.83333,0.13333 "
sweeter,"53.7446,-0.33525 "
bramley,"55.95206,-3.19648 "
sizzler,"53.48095,-2.23743 56.46913,-2.97489 "
carmen,"52.9536,-1.15047 52.9536,-1.15047 "
example,"51.51279,-0.09184 54.89228,-2.93206 55.95206,-3.19648 "
pastiesaveloysausage,"50.83333,0.13333 "
vodka,"51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 54.89228,-2.93206 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 50.15201,-5.06654 "
omelett,"53.00415,-2.18538 53.48095,-2.23743 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 55.95206,-3.19648 55.86515,-4.25763 "
fresher,"53.79391,-1.75206 54.58333,-5.93333 "
give,"53.38297,-1.4659 53.79648,-1.54785 53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 53.48095,-2.23743 53.48095,-2.23743 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.07216,-3.60218 "
beautifully,"51.51279,-0.09184 "
micky,"53.79648,-1.54785 "
carlsburg,"50.15201,-5.06654 "
honey,"52.6386,-1.13169 53.41058,-2.97794 53.41058,-2.97794 55.95206,-3.19648 50.71936,-3.53271 54.58333,-5.93333 52.20765,0.13200 "
crouton,"55.95206,-3.19648 "
dew,"53.79391,-1.75206 "
caution,"51.51279,-0.09184 "
want,"51.51279,-0.09184 53.7446,-0.33525 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
cantonese,"52.48142,-1.89983 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 52.20765,0.13200 "
appointment,"53.48095,-2.23743 "
cottingley,"53.79391,-1.75206 "
anything,"53.79648,-1.54785 "
cacciatora,"55.07216,-3.60218 "
beansprouy,"53.41058,-2.97794 "
guarantee,"51.51279,-0.09184 "
pardasi,"55.45862,-4.62849 "
polio,"54.97328,-1.61396 "
straightforward,"54.97328,-1.61396 "
enu,"55.07216,-3.60218 "
chilly,"57.14369,-2.09814 50.83333,0.13333 "
provide,"53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 50.15201,-5.06654 "
friery,"54.66411,-2.75257 54.66411,-2.75257 "
decante,"52.9536,-1.15047 52.9536,-1.15047 "
hoi,"53.41058,-2.97794 52.20765,0.13200 "
nazma,"53.79648,-1.54785 "
how,"53.7446,-0.33525 53.7446,-0.33525 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 50.15201,-5.06654 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
hot,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.32822,-2.74565 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 50.37771,-4.14082 50.37771,-4.14082 57.47908,-4.22398 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 52.05834,1.15472 52.63220,1.28925 "
enquire,"51.51279,-0.09184 "
trusted,"51.48,-3.18 "
hop,"52.9536,-1.15047 52.9536,-1.15047 "
answer,"55.95206,-3.19648 "
yum,"53.79648,-1.54785 52.20765,0.13200 "
supperett,"55.86515,-4.25763 "
fudge,"51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 51.45523,-2.59665 51.45523,-2.59665 54.89228,-2.93206 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 50.15201,-5.06654 50.83333,0.13333 52.63220,1.28925 "
ribeena,"53.48095,-2.23743 "
marinara,"53.00415,-2.18538 54.89228,-2.93206 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 54.58333,-5.93333 "
pizza,"52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 50.83333,0.13333 52.63220,1.28925 "
lam,"54.90465,-1.38222 "
faq,"50.83333,0.13333 "
sussex,"50.83333,0.13333 "
description,"53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 "
cuisine,"53.48095,-2.23743 "
mess,"54.97328,-1.61396 55.95206,-3.19648 "
after,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 53.48095,-2.23743 53.48095,-2.23743 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 50.15201,-5.06654 "
loyalty,"51.51279,-0.09184 52.9536,-1.15047 "
lab,"57.14369,-2.09814 "
cannelloni,"55.95206,-3.19648 "
arrapiata,"53.00415,-2.18538 "
composter,"53.79391,-1.75206 "
alwayvnice,"53.41058,-2.97794 "
sparkler,"53.79648,-1.54785 "
salsa,"52.9536,-1.15047 53.79648,-1.54785 53.00415,-2.18538 50.71936,-3.53271 55.86515,-4.25763 55.86515,-4.25763 50.15201,-5.06654 54.58333,-5.93333 "
beaute,"51.51279,-0.09184 "
delicaci,"51.51279,-0.09184 "
ilkley,"53.79391,-1.75206 "
manter,"56.46913,-2.97489 "
shirt,"54.58333,-5.93333 "
chilled,"54.90465,-1.38222 53.79648,-1.54785 50.15201,-5.06654 "
retail,"54.58333,-5.93333 "
chandos,"51.45523,-2.59665 "
third,"50.15201,-5.06654 "
manic,"55.45862,-4.62849 "
molluscs,"54.89228,-2.93206 "
birchington,"54.57309,-1.23258 "
appreciate,"55.95206,-3.19648 "
sliced,"51.51279,-0.09184 52.9536,-1.15047 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 57.14369,-2.09814 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 53.41058,-2.97794 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
exclud,"54.77560,-1.58374 54.97328,-1.61396 52.48142,-1.89983 "
greek,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.48142,-1.89983 53.00415,-2.18538 51.45523,-2.59665 53.41058,-2.97794 50.83333,0.13333 50.83333,0.13333 52.63220,1.28925 "
complexity,"53.79648,-1.54785 "
