word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
mushroom puri,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
or portion,1,-1.89983,52.48142,0.0,0.0,0,2,0.0,0.0,1.0
pasta bacon,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
super white,1,-4.22398,57.47908,0.0,0.0,0,1,0.0,0.0,1.0
every portion,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
british tradition,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
low fat,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
is full,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
grill lamb,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
door when,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
fresh mushrooms,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
managed and,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
zinfandel blush,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
breast sweet,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
pathia chicken,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
all you,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
kids chippy,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
over ice,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
us cater,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
cover caf,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
chicken poppin,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
yoghurt delicately,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
rib battered,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
garlic sausage,1,-1.54785,53.79648,0.0,0.0,0,2,0.0,0.0,1.0
reasonably priced,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
im at,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
age of,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
salad dips,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
burger pounder,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
ideas created,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
e oriental,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
meal from,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
cl brandy,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
small bottles,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
s became,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
mozzarella v,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
of above,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
them as,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
them at,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
come in,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
fish golden,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
supreme super,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
funghi spaghetti,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
mince pasty,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
ground cashew,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
regular shish,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
friday after,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
chips shop,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
carved with,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
shake made,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
miles around,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
to remember,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
name funky,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
keep meat,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
very thin,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
all wines,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
prawns fish,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
naughty gluten,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
enjoy exceptional,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
salmon gf,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
this includes,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
of dry,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
v samosa,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
sauce lamb,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
mexicana deep,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
giant cod,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
prawn pal,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
homemade fresh,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
crafted by,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
now ,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
pot with,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
special dishes,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
aspley special,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
are prepared,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
ml cherryade,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
years but,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
fresher and,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
soft bap,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
press fish,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
beef burgerwith,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
kitchens and,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
smooth vanilla,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
a fishery,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
fish tasted,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
cream oreo,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
banana cherry,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
now but,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
raspberry bottle,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
taken minutes,1,-1.15047,52.9536,0.0,0.0,0,2,0.0,0.0,1.0
in rice,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
mayo burger,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
again lovely,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
pale candy,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
indian ocean,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
stack burger,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
nuggets plain,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
filling and,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
lifted by,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
cakehaagen daz,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
includes drink,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
vanilla and,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
peas rice,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
donski pizza,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
spaghetti contadina,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
pepper to,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
cream butter,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
glamorgan cf,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
pukka pastie,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
bhuna,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
steak baguette,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
rates availablefor,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
chill honey,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
add cod,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
supreme pepperoni,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
rd hull,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
psomaki bread,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
pepperoni capers,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
large sausages,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
s drinks,1,1.15472,52.05834,0.0,0.0,0,1,0.0,0.0,1.0
small vegetarian,1,-1.23258,54.57308999999999,0.0,0.0,0,1,0.0,0.0,1.0
smooth this,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
del vino,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
pizza deluxe,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
raspberry thirsty,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
cakes in,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
faggots in,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
h prawn,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
avail of,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
vegetables fried,1,-3.53271,50.71936,0.0,0.0,0,1,0.0,0.0,1.0
chocolate bar,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
cheese bread,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
onion ringsbeans,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
cf rx,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
weekly specials,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
samosa pieces,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
hot meaty,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
debbie l,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
in pineapple,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
with profiteroles,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
chicken corn,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
sausage cps,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,2,0.0,0.0,1.0
vinegar option,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
of dips,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
it may,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
stands out,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
our value,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
exta cheese,1,-2.09814,57.14369,0.0,0.0,0,1,0.0,0.0,1.0
pork prawn,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
family dinner,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
lamb medium,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
via telephone,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
roll filled,1,-1.38222,54.90465,0.0,0.0,0,1,0.0,0.0,1.0
chocolate banana,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
for access,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
answer to,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
luxury hot,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
coke lilt,1,-2.7525699999999995,54.66411,0.0,0.0,0,1,0.0,0.0,1.0
ka fruit,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
the curious,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
with cookies,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
cod not,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
policy has,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
pizza ,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
best pizza,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
st ee,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
the only,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
st ea,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
bun cheese,1,1.15472,52.05834,0.0,0.0,0,1,0.0,0.0,1.0
be choosy,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
size bacon,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
our dressed,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
to approve,1,-1.38222,54.90465,0.0,0.0,0,1,0.0,0.0,1.0
chicken dinner,1,-2.9779400000000003,53.41058,0.0,0.0,0,2,0.0,0.0,1.0
pm last,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
taste experience,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
ginger spring,1,-2.9779400000000003,53.41058,0.0,0.0,0,2,0.0,0.0,1.0
dishes ordered,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
inch napoletana,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
done unless,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
pc s,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
with collection,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
meal wrap,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
deep rich,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
milkshakes chocolate,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
belfastbt nn,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
jalapeno pepperoni,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
sustainable stocks,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
thurs sat,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
providing clasic,1,-2.59665,51.45523,0.0,0.0,0,1,0.0,0.0,1.0
rich and,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
x dip,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
plain noodles,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
you ve,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
in uncontaminated,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
soda dandelion,1,-1.4659000000000002,53.38296999999999,0.0,0.0,0,1,0.0,0.0,1.0
squid curry,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
hillhead,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
ferguson pork,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
shoots with,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
with cornish,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
abbey well,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
chilli b,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
pineapple grapefruit,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
chilli n,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
meat chill,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
friendly staff,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
fishcotheque,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
the bottle,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
almost years,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
veggieburger in,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
scaollp,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
hamburger black,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
wales registered,1,1.28925,52.63219999999999,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
towards light,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
mariner s,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
like from,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
dress fish,1,-4.62849,55.45862,0.0,0.0,0,1,0.0,0.0,1.0
chicken udon,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
for shoppers,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
seasoned green,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
po prawn,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
burgers come,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
products from,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
extra nutella,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
jalapeno sweetcorn,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
so go,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
the loch,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
sweetcorn relish,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
plus medium,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
wait,1,-1.38222,54.90465,0.0,0.0,0,1,0.0,0.0,1.0
polite highly,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
opposite our,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
mash topping,1,-0.33525,53.7446,0.0,0.0,0,1,0.0,0.0,1.0
with crushed,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
vegetarians cheese,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
shopping list,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
come from,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
shopfront check,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
bordesley green,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
sweet chili,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
pensioner s,1,1.15472,52.05834,0.0,0.0,0,1,0.0,0.0,1.0
france,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
shavings of,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
dripping until,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
site no,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
single filling,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
jam or,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
blt sub,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
chillies bolognese,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
heinz tartare,1,-3.1799999999999997,51.47999999999999,0.0,0.0,0,1,0.0,0.0,1.0
definitely frequent,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
inch haggis,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
pcs flaming,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
wings ribs,1,-2.9779400000000003,53.41058,0.0,0.0,0,1,0.0,0.0,1.0
who apologised,1,-2.2374299999999994,53.48095000000001,4.6566128730773926e-09,0.0,0,1,0.0,0.0,1.0
soup,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
roll tuna,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
bites,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
apple fruit,1,0.13333,50.83333,0.0,0.0,0,1,0.0,0.0,1.0
plastics are,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
a ground,1,-1.1316900000000003,52.6386,0.0,0.0,0,1,0.0,0.0,1.0
chippy bulkington,1,-1.51217,52.40656,0.0,0.0,0,1,0.0,0.0,1.0
must tryyyyy,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
juicy smooth,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
to collect,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
with salmon,1,-3.6021799999999997,55.07215999999999,5.589147975741794e-09,0.0,0,1,0.0,0.0,1.0
xl new,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
achari sauce,1,-2.97489,56.46913,0.0,0.0,0,1,0.0,0.0,1.0
sorry our,1,-2.9320600000000003,54.89228000000001,0.0,0.0,0,1,0.0,0.0,1.0
catch at,1,-1.75206,53.79390999999999,0.0,0.0,0,1,0.0,0.0,1.0
homemade pastie,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
deal suppers,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
freedom to,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
bacon buttie,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
board in,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
ml caribbean,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
breadcrumbs as,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
white gold,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
and lots,1,-1.38222,54.90465,0.0,0.0,0,1,0.0,0.0,1.0
enquire on,1,-0.09184000000000002,51.512789999999995,0.0,0.0,0,1,0.0,0.0,1.0
consort road,1,-1.58374,54.77559999999998,2.7939677238464355e-09,0.0,0,1,0.0,0.0,1.0
volcano meat,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
spanish style,1,-4.25763,55.86514999999999,0.0,0.0,0,1,0.0,0.0,1.0
dough ben,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
dressed burger,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
baked panini,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
soda coke,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
tub chilli,1,-3.19648,55.95206,0.0,0.0,0,3,0.0,0.0,1.0
plain stir,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
pineapple in,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
childhood dreams,1,-5.066539999999999,50.15201,1.1641532182693481e-10,0.0,0,1,0.0,0.0,1.0
tile cross,1,-1.89983,52.48142,0.0,0.0,0,1,0.0,0.0,1.0
jamaica thin,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
yorkshire,1,-1.54785,53.79648,0.0,0.0,0,1,0.0,0.0,1.0
tweets,1,-1.6139599999999998,54.97328,0.0,0.0,0,1,0.0,0.0,1.0
main,1,-2.1853799999999994,53.004149999999996,5.587935447692871e-09,0.0,0,1,0.0,0.0,1.0
add fries,1,-3.19648,55.95206,0.0,0.0,0,1,0.0,0.0,1.0
pizza supreme,1,-5.933330000000001,54.583330000000004,0.0,0.0,0,1,0.0,0.0,1.0
large pie,1,-1.15047,52.9536,0.0,0.0,0,1,0.0,0.0,1.0
c salt,1,0.132,52.20765,0.0,0.0,0,1,0.0,0.0,1.0
